No.;"Nama Lembaga";"No. Seri Kartu SAM";"No. Manifest Kartu SAM";"No. PCID";Keterangan
1991;"Bank BCA";"30 15 01 13 00 00 6C B9";2020BB12LN059665;2020BB12230300000000000000059665;-;R
1992;"BPD Riau Kepri";"30 15 01 13 00 00 6C B9";2020BB12LN059654;2020BB12230300000000000000059654;Berhasil;R
1993;"Bank BCA";"30 15 01 13 00 00 6C BA";2020BB12LN059652;2020BB12230300000000000000059652;-;R
1994;"BPD Riau Kepri";"30 15 01 13 00 00 6C BA";2020BB12LN059652;2020BB12230300000000000000059652;Berhasil;R
1995;"Bank BCA";"30 15 01 13 00 00 6C BB";2020BB12LN059653;2020BB12230300000000000000059653;-;R
1996;"BPD Riau Kepri";"30 15 01 13 00 00 6C BB";2020BB12LN059653;2020BB12230300000000000000059653;Berhasil;R
1997;"Bank BCA";"30 15 01 13 00 00 6C BC";2020BB12LN059672;2020BB12230300000000000000059672;-;R
1998;"BPD Riau Kepri";"30 15 01 13 00 00 6C BC";2020BB12LN059672;2020BB12230300000000000000059672;Berhasil;R
1999;"Bank BCA";"30 15 01 13 00 00 6C BD";2020BB12LN059646;2020BB12230300000000000000059646;-;R
2000;"BPD Riau Kepri";"30 15 01 13 00 00 6C BD";2020BB12LN059646;2020BB12230300000000000000059646;Berhasil;R
2001;"Bank BCA";"30 15 01 13 00 00 6C BE";2020BB12LN059647;2020BB12230300000000000000059647;-;R
2002;"BPD Riau Kepri";"30 15 01 13 00 00 6C BE";2020BB12LN059647;2020BB12230300000000000000059647;Berhasil;R
2003;"Bank BCA";"30 15 01 13 00 00 6C BF";2020BB12LN059648;2020BB12230300000000000000059648;-;R
2004;"BPD Riau Kepri";"30 15 01 13 00 00 6C BF";2020BB12LN059648;2020BB12230300000000000000059648;Berhasil;R
2005;"Bank BCA";"30 15 01 13 00 00 6C C0";2020BB12LN059659;2020BB12230300000000000000059659;-;R
2006;"BPD Riau Kepri";"30 15 01 13 00 00 6C C0";2020BB12LN059659;2020BB12230300000000000000059659;Berhasil;R
2007;"Bank BCA";"30 15 01 13 00 00 6C C1";2020BB12LN059660;2020BB12230300000000000000059660;-;R
2008;"BPD Riau Kepri";"30 15 01 13 00 00 6C C1";2020BB12LN059660;2020BB12230300000000000000059660;Berhasil;R
2009;"Bank BCA";"30 15 01 13 00 00 6C C2";2020BB12LN059661;2020BB12230300000000000000059661;-;R
2010;"BPD Riau Kepri";"30 15 01 13 00 00 6C C2";2020BB12LN059661;2020BB12230300000000000000059661;Berhasil;R
2011;"Bank BCA";"30 15 01 13 00 00 6C C3";2020BB12LN059662;2020BB12230300000000000000059662;-;R
2012;"BPD Riau Kepri";"30 15 01 13 00 00 6C C3";2020BB12LN059662;2020BB12230300000000000000059662;Berhasil;R
2013;"Bank BCA";"30 15 01 13 00 00 6C C4";2020BB12LN059663;2020BB12230300000000000000059663;-;R
2014;"BPD Riau Kepri";"30 15 01 13 00 00 6C C4";2020BB12LN059663;2020BB12230300000000000000059663;Berhasil;R
2015;"Bank BCA";"30 15 01 13 00 00 6C C5";2020BB12LN059657;2020BB12230300000000000000059657;-;R
2016;"BPD Riau Kepri";"30 15 01 13 00 00 6C C5";2020BB12LN059657;2020BB12230300000000000000059657;Berhasil;R
2017;"Bank BCA";"30 15 01 13 00 00 6C C6";2020BB12LN059666;2020BB12230300000000000000059666;-;R
2018;"BPD Riau Kepri";"30 15 01 13 00 00 6C C6";2020BB12LN059666;2020BB12230300000000000000059666;Berhasil;R
2019;"Bank BCA";"30 15 01 13 00 00 6C CA";2020BB12LN059681;2020BB12230300000000000000059681;-;R
2020;"BPD Riau Kepri";"30 15 01 13 00 00 6C CA";2020BB12LN059681;2020BB12230300000000000000059681;Berhasil;R
2021;"Bank BCA";"30 15 01 13 00 00 6C CB";2020BB12LN059664;2020BB12230300000000000000059664;-;R
2022;"BPD Riau Kepri";"30 15 01 13 00 00 6C CB";2020BB12LN059664;2020BB12230300000000000000059664;Berhasil;R
2023;"Bank BCA";"30 15 01 13 00 00 6C CC";2020BB12LN059658;2020BB12230300000000000000059658;-;R
2024;"BPD Riau Kepri";"30 15 01 13 00 00 6C CC";2020BB12LN059658;2020BB12230300000000000000059658;Berhasil;R
2025;"Bank BCA";"30 15 01 13 00 00 6C D0";2020BB12LN059679;2020BB12230300000000000000059679;-;R
2026;"BPD Riau Kepri";"30 15 01 13 00 00 6C D0";2020BB12LN059679;2020BB12230300000000000000059679;Berhasil;R
2027;"SAM Testing Len";"30 15 01 13 00 00 6C D1";2020BB12LN059806;2020BB12310300000000000000059806;Berhasil;R
2028;"SAM Testing Len";"30 15 01 13 00 00 6C D6";2020BB12LN059792;2020BB12310300000000000000059792;Berhasil;R
2029;"SAM Testing Len";"30 15 01 13 00 00 6C D7";2020BB12LN059793;2020BB12310300000000000000059793;Berhasil;R
2030;"SAM Testing Len";"30 15 01 13 00 00 6C D8";2020BB12LN059794;2020BB12310300000000000000059794;Berhasil;R
2031;"SAM Testing Len";"30 15 01 13 00 00 6C D9";2020BB12LN059795;2020BB12310300000000000000059795;Berhasil;R
2032;"SAM Testing Len";"30 15 01 13 00 00 6C DA";2020BB12LN059796;2020BB12310300000000000000059796;Berhasil;R
2033;"Bank BCA";"30 15 01 13 00 00 6C DB";2020BB12LN059676;2020BB12230300000000000000059676;-;R
2034;"BPD Riau Kepri";"30 15 01 13 00 00 6C DB";2020BB12LN059676;2020BB12230300000000000000059676;Berhasil;R
2035;"Bank BCA";"30 15 01 13 00 00 6C DC";2020BB12LN059677;2020BB12230300000000000000059677;-;R
2036;"BPD Riau Kepri";"30 15 01 13 00 00 6C DC";2020BB12LN059677;2020BB12230300000000000000059677;Berhasil;R
2037;"Bank BCA";"30 15 01 13 00 00 6C DD";2020BB12LN059678;2020BB12230300000000000000059678;-;R
2038;"BPD Riau Kepri";"30 15 01 13 00 00 6C DD";2020BB12LN059678;2020BB12230300000000000000059678;Berhasil;R
2039;CCB;"30 15 01 13 00 00 6C DE";2020BB12LN059332;2020BB12180300000000000000059332;Berhasil;r
2040;CCB;"30 15 01 13 00 00 6C DF";2020BB12LN059331;2020BB12180300000000000000059331;Berhasil;r
2041;CCB;"30 15 01 13 00 00 6C E0";2020BB12LN059330;2020BB12180300000000000000059330;Berhasil;r
2042;CCB;"30 15 01 13 00 00 6C E1";2020BB12LN059329;2020BB12180300000000000000059329;Berhasil;r
2043;CCB;"30 15 01 13 00 00 6C E2";2020BB12LN059328;2020BB12180300000000000000059328;Berhasil;r
2044;CCB;"30 15 01 13 00 00 6C E3";2020BB12LN059327;2020BB12180300000000000000059327;Berhasil;r
2045;CCB;"30 15 01 13 00 00 6C E4";2020BB12LN059326;2020BB12180300000000000000059326;Berhasil;r
2046;CCB;"30 15 01 13 00 00 6C E5";2020BB12LN059325;2020BB12180300000000000000059325;Berhasil;r
2047;CCB;"30 15 01 13 00 00 6C E6";2020BB12LN059324;2020BB12180300000000000000059324;Berhasil;r
2048;CCB;"30 15 01 13 00 00 6C E7";2020BB12LN059323;2020BB12180300000000000000059323;Berhasil;r
2049;CCB;"30 15 01 13 00 00 6C E8";2020BB12LN059322;2020BB12180300000000000000059322;Berhasil;r
2050;CCB;"30 15 01 13 00 00 6C E9";2020BB12LN059321;2020BB12180300000000000000059321;Berhasil;r
2051;"Bank BCA";"30 15 01 13 00 00 6C EA";2020BB12LN059669;2020BB12230300000000000000059669;-;R
2052;"BPD Riau Kepri";"30 15 01 13 00 00 6C EA";2020BB12LN059669;2020BB12230300000000000000059669;Berhasil;R
2053;CCB;"30 15 01 13 00 00 6C EB";2020BB12LN059320;2020BB12180300000000000000059320;Berhasil;r
2054;CCB;"30 15 01 13 00 00 6C EC";2020BB12LN059319;2020BB12180300000000000000059319;Berhasil;r
2055;CCB;"30 15 01 13 00 00 6C ED";2020BB12LN059318;2020BB12180300000000000000059318;Berhasil;r
2056;CCB;"30 15 01 13 00 00 6C EE";2020BB12LN059317;2020BB12180300000000000000059317;Berhasil;r
2057;CCB;"30 15 01 13 00 00 6C EF";2020BB12LN059316;2020BB12180300000000000000059316;Berhasil;r
2058;CCB;"30 15 01 13 00 00 6C F0";2020BB12LN059315;2020BB12180300000000000000059315;Berhasil;r
2059;CCB;"30 15 01 13 00 00 6C F1";2020BB12LN059314;2020BB12180300000000000000059314;Berhasil;r
2060;CCB;"30 15 01 13 00 00 6C F2";2020BB12LN059313;2020BB12180300000000000000059313;Berhasil;r
2061;"SAM Testing Len";"30 15 01 13 00 00 6C F3";2020BB12LN059811;2020BB12310300000000000000059811;Berhasil;R
2062;"SAM Testing Len";"30 15 01 13 00 00 6C F4";2020BB12LN059810;2020BB12310300000000000000059810;Berhasil;R
2063;CCB;"30 15 01 13 00 00 6C F5";2020BB12LN059312;2020BB12180300000000000000059312;Berhasil;r
2064;CCB;"30 15 01 13 00 00 6C F6";2020BB12LN059311;2020BB12180300000000000000059311;Berhasil;r
2065;CCB;"30 15 01 13 00 00 6C F7";2020BB12LN059310;2020BB12180300000000000000059310;Berhasil;r
2066;CCB;"30 15 01 13 00 00 6C F8";2020BB12LN059309;2020BB12180300000000000000059309;Berhasil;r
2067;CCB;"30 15 01 13 00 00 6C F9";2020BB12LN059308;2020BB12180300000000000000059308;Berhasil;r
2068;CCB;"30 15 01 13 00 00 6C FA";2020BB12LN059307;2020BB12180300000000000000059307;Berhasil;r
2069;CCB;"30 15 01 13 00 00 6C FB";2020BB12LN059306;2020BB12180300000000000000059306;Berhasil;r
2070;CCB;"30 15 01 13 00 00 6C FC";2020BB12LN059305;2020BB12180300000000000000059305;Berhasil;r
2071;CCB;"30 15 01 13 00 00 6C FD";2020BB12LN059304;2020BB12180300000000000000059304;Berhasil;r
2072;"Bank BCA";"30 15 01 13 00 00 6C FE";2020BB12LN059643;2020BB12230300000000000000059643;-;R
2073;"BPD Riau Kepri";"30 15 01 13 00 00 6C FE";2020BB12LN059643;2020BB12230300000000000000059643;Berhasil;R
2074;"Bank BCA";"30 15 01 13 00 00 6C FF";2020BB12LN059642;2020BB12230300000000000000059642;-;R
2075;"BPD Riau Kepri";"30 15 01 13 00 00 6C FF";2020BB12LN059642;2020BB12230300000000000000059642;Berhasil;R
2076;"Bank BCA";"30 15 01 13 00 00 6D 00";2020BB12LN059670;2020BB12230300000000000000059670;-;R
2077;"BPD Riau Kepri";"30 15 01 13 00 00 6D 00";2020BB12LN059670;2020BB12230300000000000000059670;Berhasil;R
2078;CCB;"30 15 01 13 00 00 6D 01";2020BB12LN059302;2020BB12180300000000000000059302;Berhasil;r
2079;CCB;"30 15 01 13 00 00 6D 02";2020BB12LN059301;2020BB12180300000000000000059301;Berhasil;r
2080;CCB;"30 15 01 13 00 00 6D 03";2020BB12LN059300;2020BB12180300000000000000059300;Berhasil;r
2081;CCB;"30 15 01 13 00 00 6D 04";2020BB12LN059299;2020BB12180300000000000000059299;Berhasil;r
2082;CCB;"30 15 01 13 00 00 6D 05";2020BB12LN059298;2020BB12180300000000000000059298;Berhasil;r
2083;CCB;"30 15 01 13 00 00 6D 06";2020BB12LN059297;2020BB12180300000000000000059297;Berhasil;R
2084;CCB;"30 15 01 13 00 00 6D 07";2020BB12LN059296;2020BB12180300000000000000059296;Berhasil;R
2085;CCB;"30 15 01 13 00 00 6D 08";2020BB12LN059295;2020BB12180300000000000000059295;Berhasil;R
2086;CCB;"30 15 01 13 00 00 6D 09";2020BB12LN059294;2020BB12180300000000000000059294;Berhasil;R
2087;CCB;"30 15 01 13 00 00 6D 0A";2020BB12LN059293;2020BB12180300000000000000059293;Berhasil;R
2088;CCB;"30 15 01 13 00 00 6D 0B";2020BB12LN059292;2020BB12180300000000000000059292;Berhasil;R
2089;CCB;"30 15 01 13 00 00 6D 0C";-;-;Berhasil;R
2090;CCB;"30 15 01 13 00 00 6D 0D";2020BB12LN059303;2020BB12180300000000000000059303;Berhasil;R
2091;CCB;"30 15 01 13 00 00 6D 0E";2020BB12LN059290;2020BB12180300000000000000059290;Berhasil;R
2092;CCB;"30 15 01 13 00 00 6D 0F";2020BB12LN059289;2020BB12180300000000000000059289;Berhasil;R
2093;CCB;"30 15 01 13 00 00 6D 10";2020BB12LN059288;2020BB12180300000000000000059288;Berhasil;R
2094;CCB;"30 15 01 13 00 00 6D 11";2020BB12LN059287;2020BB12180300000000000000059287;Berhasil;R
2095;CCB;"30 15 01 13 00 00 6D 12";2020BB12LN059286;2020BB12180300000000000000059286;Berhasil;R
2096;CCB;"30 15 01 13 00 00 6D 13";2020BB12LN059285;2020BB12180300000000000000059285;Berhasil;r
2097;CCB;"30 15 01 13 00 00 6D 14";2020BB12LN059284;2020BB12180300000000000000059284;Berhasil;r
2098;CCB;"30 15 01 13 00 00 6D 15";2020BB12LN059283;2020BB12180300000000000000059283;Berhasil;r
2099;CCB;"30 15 01 13 00 00 6D 16";2020BB12LN059282;2020BB12180300000000000000059282;Berhasil;r
2100;CCB;"30 15 01 13 00 00 6D 17";2020BB12LN059281;2020BB12180300000000000000059281;Berhasil;r
2101;"Bank CCB";"30 15 01 13 00 00 6D 1D";2020BB12LN061234;-;Berhasil;R
2102;"Bank BCA";"30 15 01 13 00 00 6D 28";2020BB12LN059674;2020BB12230300000000000000059674;-;R
2103;"BPD Riau Kepri";"30 15 01 13 00 00 6D 28";2020BB12LN059674;2020BB12230300000000000000059674;Berhasil;R
2104;"Bank BCA";"30 15 01 13 00 00 6D 29";2020BB12LN059675;2020BB12230300000000000000059675;-;R
2105;"BPD Riau Kepri";"30 15 01 13 00 00 6D 29";2020BB12LN059675;2020BB12230300000000000000059675;Berhasil;R
2106;"Bank BCA";"30 15 01 13 00 00 6D 2C";2020BB12LN059673;2020BB12230300000000000000059673;-;R
2107;"BPD Riau Kepri";"30 15 01 13 00 00 6D 2C";2020BB12LN059673;2020BB12230300000000000000059673;Berhasil;R
2108;"SAM Testing Len";"30 15 01 13 00 00 6D 2D";2020BB12LN059799;2020BB12310300000000000000059799;Berhasil;R
2109;"SAM Testing Len";"30 15 01 13 00 00 6D 2E";2020BB12LN059800;2020BB12310300000000000000059800;Berhasil;R
2110;"Bank BCA";"30 15 01 13 00 00 6D 36";2020BB12LN059637;2020BB12230300000000000000059637;-;R
2111;"BPD Riau Kepri";"30 15 01 13 00 00 6D 36";2020BB12LN059637;2020BB12230300000000000000059637;Berhasil;R
2112;"Bank BCA";"30 15 01 13 00 00 6D 37";2020BB12LN059671;2020BB12230300000000000000059671;-;R
2113;"BPD Riau Kepri";"30 15 01 13 00 00 6D 37";2020BB12LN059671;2020BB12230300000000000000059671;Berhasil;R
2114;"Bank BCA";"30 15 01 13 00 00 6D 38";2020BB12LN059633;2020BB12230300000000000000059633;-;R
2115;"BPD Riau Kepri";"30 15 01 13 00 00 6D 38";2020BB12LN059633;2020BB12230300000000000000059633;Berhasil;R
2116;"Bank BCA";"30 15 01 13 00 00 6D 39";2020BB12LN059634;2020BB12230300000000000000059634;-;R
2117;"BPD Riau Kepri";"30 15 01 13 00 00 6D 39";2020BB12LN059634;2020BB12230300000000000000059634;Berhasil;R
2118;"Bank BCA";"30 15 01 13 00 00 6D 3A";2020BB12LN059635;2020BB12230300000000000000059635;-;R
2119;"BPD Riau Kepri";"30 15 01 13 00 00 6D 3A";2020BB12LN059635;2020BB12230300000000000000059635;Berhasil;R
2120;"Bank BCA";"30 15 01 13 00 00 6D 3B";2020BB12LN059636;2020BB12230300000000000000059636;-;R
2121;"BPD Riau Kepri";"30 15 01 13 00 00 6D 3B";2020BB12LN059636;2020BB12230300000000000000059636;Berhasil;R
2122;"kabupaten buru";"30 15 02 10 00 00 03 F4";2016AA1100006964;2016AA11051000000000000000006964;Berhasil;RW
2123;"kabupaten buru";"30 15 02 10 00 00 03 FB";2016AA1100006988;2016AA11051000000000000000006988;Berhasil;RW
2124;"kota surabaya";"30 15 02 10 00 00 03 FC";2016AA1100006989;2016AA11051000000000000000006989;Berhasil;RW
2125;"kabupaten pulau taliabu";"30 15 02 11 00 00 09 68";2018AA1100028398;2018AA11120200000000000000028398;Berhasil;RW
2126;"kabupaten halmahera selatan";"30 15 02 11 00 00 09 DA";2018AA1100033192;2018AA11090700000000000000033192;Berhasil;RW
2127;"kabupaten halmahera selatan";"30 15 02 11 00 00 09 DB";2018AA1100033189;2018AA11090700000000000000033189;Berhasil;RW
2128;"kabupaten halmahera selatan";"30 15 02 11 00 00 09 DC";2018AA1100033191;2018AA11090700000000000000033191;Berhasil;RW
2129;"kabupaten halmahera selatan";"30 15 02 11 00 00 09 DD";2018AA1100033190;2018AA11090700000000000000033190;Berhasil;RW
2130;"bank rakyat indonesia tbk - 123 sam dari 669 SAM LN";"30 15 4B 75 16 50 74 6C";2016BB12LN005751;2016BB12100300000000000000005751;Berhasil;R
2131;"bank rakyat indonesia tbk - 123 sam dari 669 SAM LN";"30 15 4B 75 20 01 75 E2";2016BB12LN005703;2016BB12100300000000000000005703;Berhasil;R
2132;"bank rakyat indonesia tbk - 123 sam dari 669 SAM LN";"30 15 4B 75 20 01 75 E3";2016BB12LN005704;2016BB12100300000000000000005704;Berhasil;R
2133;"bank rakyat indonesia tbk - 123 sam dari 669 SAM LN";"30 15 4B 75 20 01 75 E4";2016BB12LN005705;2016BB12100300000000000000005705;Berhasil;R
2134;"bank rakyat indonesia tbk - 123 sam dari 669 SAM LN";"30 15 4B 75 20 01 75 E5";2016BB12LN005706;2016BB12100300000000000000005706;Berhasil;R
2135;"bank rakyat indonesia tbk - 123 sam dari 669 SAM LN";"30 15 4B 75 20 01 75 E6";2016BB12LN005707;2016BB12100300000000000000005707;Berhasil;R
2136;"bank rakyat indonesia tbk - 123 sam dari 669 SAM LN";"30 15 4B 75 20 01 75 E7";2016BB12LN005708;2016BB12100300000000000000005708;Berhasil;R
2137;"bank rakyat indonesia tbk - 123 sam dari 669 SAM LN";"30 15 4B 75 20 01 75 E8";2016BB12LN005709;2016BB12100300000000000000005709;Berhasil;R
2138;"bank rakyat indonesia tbk - 123 sam dari 669 SAM LN";"30 15 4B 75 20 01 75 E9";2016BB12LN005710;2016BB12100300000000000000005710;Berhasil;R
2139;"dinas dukcapil kota probolinggo - 1 sam dari 669 SAM LN";"30 15 4B 75 20 01 75 EA";2016BB12LN005673;2016BB12100300000000000000005673;Berhasil;R
2140;"bank rakyat indonesia tbk - 123 sam dari 669 SAM LN";"30 15 4B 75 20 01 75 EB";2016BB12LN005674;2016BB12100300000000000000005674;Berhasil;R
2141;"bank rakyat indonesia tbk - 123 sam dari 669 SAM LN";"30 15 4B 75 20 01 75 EC";2016BB12LN005675;2016BB12100300000000000000005675;Berhasil;R
2142;"bank rakyat indonesia tbk - 123 sam dari 669 SAM LN";"30 15 4B 75 20 01 75 ED";2016BB12LN005676;2016BB12100300000000000000005676;Berhasil;R
2143;"bank rakyat indonesia tbk - 123 sam dari 669 SAM LN";"30 15 4B 75 20 01 75 EE";2016BB12LN005677;2016BB12100300000000000000005677;Berhasil;R
2144;"bank rakyat indonesia tbk - 123 sam dari 669 SAM LN";"30 15 4B 75 20 01 75 EF";2016BB12LN005678;2016BB12100300000000000000005678;Berhasil;R
2145;"korlantas - polri- 109 sam dari 669 SAM LN";"30 15 4B 75 20 01 75 F0";2016BB12LN005520;2016BB12010300000000000000005520;Berhasil;R
2146;"korlantas - polri- 109 sam dari 669 SAM LN";"30 15 4B 75 20 01 75 F1";2016BB12LN005521;2016BB12010300000000000000005521;Berhasil;R
2147;"korlantas - polri- 109 sam dari 669 SAM LN";"30 15 4B 75 20 01 75 F2";2016BB12LN005522;2016BB12010300000000000000005522;Berhasil;R
2148;"korlantas - polri- 109 sam dari 669 SAM LN";"30 15 4B 75 20 01 75 F3";2016BB12LN005523;2016BB12010300000000000000005523;Berhasil;R
2149;"korlantas - polri- 109 sam dari 669 SAM LN";"30 15 4B 75 20 01 75 F4";2016BB12LN005524;2016BB12010300000000000000005524;Berhasil;R
2150;"korlantas - polri- 109 sam dari 669 SAM LN";"30 15 4B 75 20 01 75 F5";2016BB12LN005525;2016BB12010300000000000000005525;Berhasil;R
2151;"korlantas - polri- 109 sam dari 669 SAM LN";"30 15 4B 75 20 01 75 F6";2016BB12LN005526;2016BB12010300000000000000005526;Berhasil;R
2152;"korlantas - polri- 109 sam dari 669 SAM LN";"30 15 4B 75 20 01 75 F7";2016BB12LN005527;2016BB12010300000000000000005527;Berhasil;R
2153;"korlantas - polri- 109 sam dari 669 SAM LN";"30 15 4B 75 20 01 75 F8";2016BB12LN005528;2016BB12010300000000000000005528;Berhasil;R
2154;"korlantas - polri- 109 sam dari 669 SAM LN";"30 15 4B 75 20 01 75 F9";2016BB12LN005529;2016BB12010300000000000000005529;Berhasil;R
2155;"bank rakyat indonesia tbk - 123 sam dari 669 SAM LN";"30 15 4B 75 20 01 75 FA";2016BB12LN005679;2016BB12100300000000000000005679;Berhasil;R
2156;"bank rakyat indonesia tbk - 123 sam dari 669 SAM LN";"30 15 4B 75 20 01 75 FB";2016BB12LN005680;2016BB12100300000000000000005680;Berhasil;R
2157;"bank rakyat indonesia tbk - 123 sam dari 669 SAM LN";"30 15 4B 75 20 01 75 FC";2016BB12LN005681;2016BB12100300000000000000005681;Berhasil;R
2158;"bank rakyat indonesia tbk - 123 sam dari 669 SAM LN";"30 15 4B 75 20 01 75 FD";2016BB12LN005682;2016BB12100300000000000000005682;Berhasil;R
2159;"bank rakyat indonesia tbk - 123 sam dari 669 SAM LN";"30 15 4B 75 20 01 75 FE";2016BB12LN005721;2016BB12100300000000000000005721;Berhasil;R
2160;"bank rakyat indonesia tbk - 123 sam dari 669 SAM LN";"30 15 4B 75 20 01 75 FF";2016BB12LN005722;2016BB12100300000000000000005722;Berhasil;R
2161;"dinas dukcapil kabupaten bantul - 2 sam dari 669 SAM LN";"30 15 4B 75 20 01 76 01";2016BB12LN005451;2016BB12010300000000000000005451;Berhasil;R
2162;"dinas dukcapil kabupaten bantul - 2 sam dari 669 SAM LN";"30 15 4B 75 20 01 76 02";2016BB12LN005452;2016BB12010300000000000000005452;Berhasil;R
2163;"dinas dukcapil kabupaten pemalang - 6 sam dari 669 SAM LN";"30 15 4B 75 20 01 76 03";2016BB12LN005453;2016BB12010300000000000000005453;Berhasil;R
2164;"dinas dukcapil kabupaten pemalang - 6 sam dari 669 SAM LN";"30 15 4B 75 20 01 76 04";2016BB12LN005454;2016BB12010300000000000000005454;Berhasil;R
2165;"dinas dukcapil kabupaten pemalang - 6 sam dari 669 SAM LN";"30 15 4B 75 20 01 76 05";2016BB12LN005455;2016BB12010300000000000000005455;Berhasil;R
2166;"dinas dukcapil kabupaten pemalang - 6 sam dari 669 SAM LN";"30 15 4B 75 20 01 76 06";2016BB12LN005456;2016BB12010300000000000000005456;Berhasil;R
2167;"dinas dukcapil kabupaten pemalang - 6 sam dari 669 SAM LN";"30 15 4B 75 20 01 76 07";2016BB12LN005457;2016BB12010300000000000000005457;Berhasil;R
2168;"dinas dukcapil kabupaten pemalang - 6 sam dari 669 SAM LN";"30 15 4B 75 20 01 76 08";2016BB12LN005458;2016BB12010300000000000000005458;Berhasil;R
2169;"dinas dukcapil kabupaten magelang - 1 sam dari 669 SAM LN";"30 15 4B 75 20 01 76 09";2016BB12LN005459;2016BB12010300000000000000005459;Berhasil;R
2170;"korlantas - polri- 109 sam dari 669 SAM LN";"30 15 4B 75 20 01 76 0A";2016BB12LN005633;2016BB12100300000000000000005633;Berhasil;R
2171;"korlantas - polri- 109 sam dari 669 SAM LN";"30 15 4B 75 20 01 76 0B";2016BB12LN005634;2016BB12100300000000000000005634;Berhasil;R
2172;"korlantas - polri- 109 sam dari 669 SAM LN";"30 15 4B 75 20 01 76 0C";2016BB12LN005635;2016BB12100300000000000000005635;Berhasil;R
2173;"korlantas - polri- 109 sam dari 669 SAM LN";"30 15 4B 75 20 01 76 0D";2016BB12LN005636;2016BB12100300000000000000005636;Berhasil;R
2174;"korlantas - polri- 109 sam dari 669 SAM LN";"30 15 4B 75 20 01 76 0E";2016BB12LN005637;2016BB12100300000000000000005637;Berhasil;R
2175;"korlantas - polri- 109 sam dari 669 SAM LN";"30 15 4B 75 20 01 76 0F";2016BB12LN005638;2016BB12100300000000000000005638;Berhasil;R
2176;"korlantas - polri- 109 sam dari 669 SAM LN";"30 15 4B 75 20 01 76 10";2016BB12LN005490;2016BB12010300000000000000005490;Berhasil;R
2177;"korlantas - polri- 109 sam dari 669 SAM LN";"30 15 4B 75 20 01 76 11";2016BB12LN005491;2016BB12010300000000000000005491;Berhasil;R
2178;"korlantas - polri- 109 sam dari 669 SAM LN";"30 15 4B 75 20 01 76 12";2016BB12LN005492;2016BB12010300000000000000005492;Berhasil;R
2179;"korlantas - polri- 109 sam dari 669 SAM LN";"30 15 4B 75 20 01 76 13";2016BB12LN005493;2016BB12010300000000000000005493;Berhasil;R
2180;"korlantas - polri- 109 sam dari 669 SAM LN";"30 15 4B 75 20 01 76 17";2016BB12LN005497;2016BB12010300000000000000005497;Berhasil;R
2181;"korlantas - polri- 109 sam dari 669 SAM LN";"30 15 4B 75 20 01 76 18";2016BB12LN005498;2016BB12010300000000000000005498;Berhasil;R
2182;"korlantas - polri- 109 sam dari 669 SAM LN";"30 15 4B 75 20 01 76 19";2016BB12LN005499;2016BB12010300000000000000005499;Berhasil;R
2183;"korlantas - polri- 109 sam dari 669 SAM LN";"30 15 4B 75 20 01 76 1A";2016BB12LN005639;2016BB12100300000000000000005639;Berhasil;R
2184;"korlantas - polri- 109 sam dari 669 SAM LN";"30 15 4B 75 20 01 76 1B";2016BB12LN005640;2016BB12100300000000000000005640;Berhasil;R
2185;"korlantas - polri- 109 sam dari 669 SAM LN";"30 15 4B 75 20 01 76 1C";2016BB12LN005641;2016BB12100300000000000000005641;Berhasil;R
2186;"korlantas - polri- 109 sam dari 669 SAM LN";"30 15 4B 75 20 01 76 1D";2016BB12LN005642;2016BB12100300000000000000005642;Berhasil;R
2187;"bank rakyat indonesia tbk - 123 sam dari 669 SAM LN";"30 15 4B 75 20 01 76 1E";2016BB12LN005733;2016BB12100300000000000000005733;Berhasil;R
2188;"bank rakyat indonesia tbk - 123 sam dari 669 SAM LN";"30 15 4B 75 20 01 76 1F";2016BB12LN005734;2016BB12100300000000000000005734;Berhasil;R
2189;"telkomsel - 2 sam dari 669 SAM LN";"30 15 4B 75 20 01 76 21";2016BB12LN005471;2016BB12010300000000000000005471;Berhasil;R
2190;"korlantas - polri- 109 sam dari 669 SAM LN";"30 15 4B 75 20 01 76 22";2016BB12LN005472;2016BB12010300000000000000005472;Berhasil;R
2191;"korlantas - polri- 109 sam dari 669 SAM LN";"30 15 4B 75 20 01 76 23";2016BB12LN005473;2016BB12010300000000000000005473;Berhasil;R
2192;"korlantas - polri- 109 sam dari 669 SAM LN";"30 15 4B 75 20 01 76 24";2016BB12LN005474;2016BB12010300000000000000005474;Berhasil;R
2193;"korlantas - polri- 109 sam dari 669 SAM LN";"30 15 4B 75 20 01 76 25";2016BB12LN005475;2016BB12010300000000000000005475;Berhasil;R
2194;"korlantas - polri- 109 sam dari 669 SAM LN";"30 15 4B 75 20 01 76 27";2016BB12LN005477;2016BB12010300000000000000005477;Berhasil;R
2195;"korlantas - polri- 109 sam dari 669 SAM LN";"30 15 4B 75 20 01 76 28";2016BB12LN005478;2016BB12010300000000000000005478;Berhasil;R
2196;"korlantas - polri- 109 sam dari 669 SAM LN";"30 15 4B 75 20 01 76 29";2016BB12LN005479;2016BB12010300000000000000005479;Berhasil;R
2197;"korlantas - polri- 109 sam dari 669 SAM LN";"30 15 4B 75 20 01 76 2A";2016BB12LN005653;2016BB12100300000000000000005653;Berhasil;R
