No.;"Nama Lembaga";"No. Seri Kartu SAM";"No. Manifest Kartu SAM";"No. PCID";Keterangan
3389;"DIVTI POLRI";3015011300008632;2020BB12ID062845;2020BB12151000000000000000062845;Berhasil;R
3390;"SLOG POLRI";3015011300008633;2020BB12ID062846;2020BB12151000000000000000062846;Berhasil;R
3391;"DIVTI POLRI";3015011300008633;2020BB12ID062846;2020BB12151000000000000000062846;Berhasil;R
3392;"SLOG POLRI";3015011300008634;2020BB12ID062847;2020BB12151000000000000000062847;Berhasil;R
3393;"DIVTI POLRI";3015011300008634;2020BB12ID062847;2020BB12151000000000000000062847;Berhasil;R
3394;"SLOG POLRI";3015011300008635;2020BB12ID062848;2020BB12151000000000000000062848;Berhasil;R
3395;"DIVTI POLRI";3015011300008635;2020BB12ID062848;2020BB12151000000000000000062848;Berhasil;R
3396;"SLOG POLRI";3015011300008636;2020BB12ID062849;2020BB12151000000000000000062849;Berhasil;R
3397;"DIVTI POLRI";3015011300008636;2020BB12ID062849;2020BB12151000000000000000062849;Berhasil;R
3398;"SLOG POLRI";3015011300008637;2020BB12ID062850;2020BB12151000000000000000062850;Berhasil;R
3399;"DIVTI POLRI";3015011300008637;2020BB12ID062850;2020BB12151000000000000000062850;Berhasil;R
3400;"SLOG POLRI";3015011300008638;2020BB12ID062851;2020BB12151000000000000000062851;Berhasil;R
3401;"DIVTI POLRI";3015011300008638;2020BB12ID062851;2020BB12151000000000000000062851;Berhasil;R
3402;"SLOG POLRI";3015011300008639;2020BB12ID062852;2020BB12151000000000000000062852;Berhasil;R
3403;"DIVTI POLRI";3015011300008639;2020BB12ID062852;2020BB12151000000000000000062852;Berhasil;R
3404;"SLOG POLRI";301501130000863A;2020BB12ID062853;2020BB12151000000000000000062853;Berhasil;R
3405;"DIVTI POLRI";301501130000863A;2020BB12ID062853;2020BB12151000000000000000062853;Berhasil;R
3406;"SLOG POLRI";301501130000863B;2020BB12ID062854;2020BB12151000000000000000062854;Berhasil;R
3407;"DIVTI POLRI";301501130000863B;2020BB12ID062854;2020BB12151000000000000000062854;Berhasil;R
3408;"SLOG POLRI";301501130000863C;2020BB12ID062855;2020BB12151000000000000000062855;Berhasil;R
3409;"DIVTI POLRI";301501130000863C;2020BB12ID062855;2020BB12151000000000000000062855;Berhasil;R
3410;"SLOG POLRI";301501130000863D;2020BB12ID062856;2020BB12151000000000000000062856;Berhasil;R
3411;"DIVTI POLRI";301501130000863D;2020BB12ID062856;2020BB12151000000000000000062856;Berhasil;R
3412;"SLOG POLRI";301501130000863E;2020BB12ID062857;2020BB12151000000000000000062857;Berhasil;R
3413;"DIVTI POLRI";301501130000863E;2020BB12ID062857;2020BB12151000000000000000062857;Berhasil;R
3414;"BANK INA";301501130000863F;2020BB12ID060983;2020BB12040800000000000000060983;Berhasil;R
3415;"BANK INA";3015011300008640;2020BB12ID060984;2020BB12040800000000000000060984;Berhasil;R
3416;"BANK INA";3015011300008641;2020BB12ID060985;2020BB12040800000000000000060985;Berhasil;R
3417;"BANK INA";3015011300008642;2020BB12ID060986;2020BB12040800000000000000060986;Berhasil;R
3418;"BANK INA";3015011300008643;2020BB12ID060987;2020BB12040800000000000000060987;Berhasil;R
3419;"BANK INA";3015011300008644;2020BB12ID060988;2020BB12040800000000000000060988;Berhasil;R
3420;"BANK INA";3015011300008645;2020BB12ID060989;2020BB12040800000000000000060989;Berhasil;R
3421;"BANK INA";3015011300008646;2020BB12ID060990;2020BB12040800000000000000060990;Berhasil;R
3422;"BANK INA";3015011300008647;2020BB12ID060991;2020BB12040800000000000000060991;Berhasil;R
3423;"BANK INA";3015011300008648;2020BB12ID060992;2020BB12040800000000000000060992;Berhasil;R
3424;"BANK INA";3015011300008649;2020BB12ID060993;2020BB12040800000000000000060993;Berhasil;R
3425;"BANK INA";301501130000864A;2020BB12ID060994;2020BB12040800000000000000060994;Berhasil;R
3426;"BANK INA";301501130000864B;2020BB12ID060995;2020BB12040800000000000000060995;Berhasil;R
3427;"BANK INA";301501130000864C;2020BB12ID060996;2020BB12040800000000000000060996;Berhasil;R
3428;"DPMD KAB SIDOARJO";3015011300008652;2020BB12ID062700;2020BB12091000000000000000062700;Berhasil;R
3429;"DPMD KAB SIDOARJO";3015011300008653;2020BB12ID062701;2020BB12091000000000000000062701;Berhasil;R
3430;"DPMD KAB SIDOARJO";3015011300008654;2020BB12ID062702;2020BB12091000000000000000062702;Berhasil;R
3431;"DPMD KAB SIDOARJO";3015011300008655;2020BB12ID062703;2020BB12091000000000000000062703;Berhasil;R
3432;"DPMD KAB SIDOARJO";3015011300008656;2020BB12ID062704;2020BB12091000000000000000062704;Berhasil;R
3433;"DPMD KAB SIDOARJO";3015011300008657;2020BB12ID062705;2020BB12091000000000000000062705;Berhasil;R
3434;"DPMD KAB SIDOARJO";3015011300008658;2020BB12ID062706;2020BB12091000000000000000062706;Berhasil;R
3435;"DPMD KAB SIDOARJO";3015011300008659;2020BB12ID062707;2020BB12091000000000000000062707;Berhasil;R
3436;"DPMD KAB SIDOARJO";301501130000865A;2020BB12ID062708;2020BB12091000000000000000062708;Berhasil;R
3437;"DPMD KAB SIDOARJO";301501130000865B;2020BB12ID062709;2020BB12091000000000000000062709;Berhasil;R
3438;"DPMD KAB SIDOARJO";301501130000865C;2020BB12ID062710;2020BB12091000000000000000062710;Berhasil;R
3439;"DPMD KAB SIDOARJO";301501130000865D;2020BB12ID062711;2020BB12091000000000000000062711;Berhasil;R
3440;"DPMD KAB SIDOARJO";301501130000865E;2020BB12ID062712;2020BB12091000000000000000062712;Berhasil;R
3441;"DPMD KAB SIDOARJO";301501130000865F;2020BB12ID062713;2020BB12091000000000000000062713;Berhasil;R
3442;"DPMD KAB SIDOARJO";3015011300008660;2020BB12ID062714;2020BB12091000000000000000062714;Berhasil;R
3443;"DPMD KAB SIDOARJO";3015011300008661;2020BB12ID062715;2020BB12091000000000000000062715;Berhasil;R
3444;"DPMD KAB SIDOARJO";3015011300008662;2020BB12ID062716;2020BB12091000000000000000062716;Berhasil;R
3445;"DPMD KAB SIDOARJO";3015011300008663;2020BB12ID062717;2020BB12091000000000000000062717;Berhasil;R
3446;"DPMD KAB SIDOARJO";3015011300008664;2020BB12ID062718;2020BB12091000000000000000062718;Berhasil;R
3447;"DPMD KAB SIDOARJO";3015011300008665;2020BB12ID062719;2020BB12091000000000000000062719;Berhasil;R
3448;"DPMD KAB SIDOARJO";3015011300008666;2020BB12ID062720;2020BB12091000000000000000062720;Berhasil;R
3449;"DPMD KAB SIDOARJO";3015011300008667;2020BB12ID062721;2020BB12091000000000000000062721;Berhasil;R
3450;"DPMD KAB SIDOARJO";3015011300008668;2020BB12ID062722;2020BB12091000000000000000062722;Berhasil;R
3451;"DPMD KAB SIDOARJO";3015011300008669;2020BB12ID062723;2020BB12091000000000000000062723;Berhasil;R
3452;"DPMD KAB SIDOARJO";301501130000866A;2020BB12ID062724;2020BB12091000000000000000062724;Berhasil;R
3453;"DPMD KAB SIDOARJO";301501130000866B;2020BB12ID062725;2020BB12091000000000000000062725;Berhasil;R
3454;"DPMD KAB SIDOARJO";301501130000866C;2020BB12ID062726;2020BB12091000000000000000062726;Berhasil;R
3455;"DPMD KAB SIDOARJO";301501130000866D;2020BB12ID062727;2020BB12091000000000000000062727;Berhasil;R
3456;"DPMD KAB SIDOARJO";301501130000866E;2020BB12ID062728;2020BB12091000000000000000062728;Berhasil;R
3457;"DPMD KAB SIDOARJO";301501130000866F;2020BB12ID062729;2020BB12091000000000000000062729;Berhasil;R
3458;"DPMD KAB SIDOARJO";3015011300008670;2020BB12ID062730;2020BB12091000000000000000062730;Berhasil;R
3459;"DPMD KAB SIDOARJO";3015011300008671;2020BB12ID062731;2020BB12091000000000000000062731;Berhasil;R
3460;"DPMD KAB SIDOARJO";3015011300008672;2020BB12ID062732;2020BB12091000000000000000062732;Berhasil;R
3461;"DPMD KAB SIDOARJO";3015011300008673;2020BB12ID062733;2020BB12091000000000000000062733;Berhasil;R
3462;"DPMD KAB SIDOARJO";3015011300008674;2020BB12ID062734;2020BB12091000000000000000062734;Berhasil;R
3463;"DPMD KAB SIDOARJO";3015011300008675;2020BB12ID062735;2020BB12091000000000000000062735;Berhasil;R
3464;"DPMD KAB SIDOARJO";3015011300008676;2020BB12ID062736;2020BB12091000000000000000062736;Berhasil;R
3465;"DPMD KAB SIDOARJO";3015011300008677;2020BB12ID062737;2020BB12091000000000000000062737;Berhasil;R
3466;"DPMD KAB SIDOARJO";3015011300008678;2020BB12ID062738;2020BB12091000000000000000062738;Berhasil;R
3467;"DPMD KAB SIDOARJO";3015011300008679;2020BB12ID062739;2020BB12091000000000000000062739;Berhasil;R
3468;"DPMD KAB SIDOARJO";301501130000867A;2020BB12ID062740;2020BB12091000000000000000062740;Berhasil;R
3469;"DPMD KAB SIDOARJO";301501130000867B;2020BB12ID062741;2020BB12091000000000000000062741;Berhasil;R
3470;"DPMD KAB SIDOARJO";301501130000867C;2020BB12ID062742;2020BB12091000000000000000062742;Berhasil;R
3471;"DPMD KAB SIDOARJO";301501130000867D;2020BB12ID062743;2020BB12091000000000000000062743;Berhasil;R
3472;"DPMD KAB SIDOARJO";301501130000867E;2020BB12ID062744;2020BB12091000000000000000062744;Berhasil;R
3473;"DPMD KAB SIDOARJO";301501130000867F;2020BB12ID062745;2020BB12091000000000000000062745;Berhasil;R
3474;"DPMD KAB SIDOARJO";3015011300008680;2020BB12ID062746;2020BB12091000000000000000062746;Berhasil;R
3475;"DPMD KAB SIDOARJO";3015011300008681;2020BB12ID062747;2020BB12091000000000000000062747;Berhasil;R
3476;"DPMD KAB SIDOARJO";3015011300008682;2020BB12ID062748;2020BB12091000000000000000062748;Berhasil;R
3477;"DPMD KAB SIDOARJO";3015011300008683;2020BB12ID062749;2020BB12091000000000000000062749;Berhasil;R
3478;"DPMD KAB SIDOARJO";3015011300008684;2020BB12ID062750;2020BB12091000000000000000062750;Berhasil;R
3479;"DPMD KAB SIDOARJO";3015011300008685;2020BB12ID062751;2020BB12091000000000000000062751;Berhasil;R
3480;"DPMD KAB SIDOARJO";3015011300008686;2020BB12ID062752;2020BB12091000000000000000062752;Berhasil;R
3481;"DPMD KAB SIDOARJO";3015011300008687;2020BB12ID062753;2020BB12091000000000000000062753;Berhasil;R
3482;"DPMD KAB SIDOARJO";3015011300008688;2020BB12ID062754;2020BB12091000000000000000062754;Berhasil;R
3483;"DPMD KAB SIDOARJO";3015011300008689;2020BB12ID062755;2020BB12091000000000000000062755;Berhasil;R
3484;"DPMD KAB SIDOARJO";301501130000868A;2020BB12ID062756;2020BB12091000000000000000062756;Berhasil;R
3485;"DPMD KAB SIDOARJO";301501130000868B;2020BB12ID062757;2020BB12091000000000000000062757;Berhasil;R
3486;"DPMD KAB SIDOARJO";301501130000868C;2020BB12ID062758;2020BB12091000000000000000062758;Berhasil;R
3487;"DPMD KAB SIDOARJO";301501130000868D;2020BB12ID062759;2020BB12091000000000000000062759;Berhasil;R
3488;"DPMD KAB SIDOARJO";301501130000868E;2020BB12ID062760;2020BB12091000000000000000062760;Berhasil;R
3489;"DPMD KAB SIDOARJO";301501130000868F;2020BB12ID062761;2020BB12091000000000000000062761;Berhasil;R
3490;"DPMD KAB SIDOARJO";3015011300008690;2020BB12ID062762;2020BB12091000000000000000062762;Berhasil;R
3491;"DPMD KAB SIDOARJO";3015011300008691;2020BB12ID062763;2020BB12091000000000000000062763;Berhasil;R
3492;"DPMD KAB SIDOARJO";3015011300008692;2020BB12ID062764;2020BB12091000000000000000062764;Berhasil;R
3493;"DPMD KAB SIDOARJO";3015011300008693;2020BB12ID062765;2020BB12091000000000000000062765;Berhasil;R
3494;"DPMD KAB SIDOARJO";3015011300008694;2020BB12ID062766;2020BB12091000000000000000062766;Berhasil;R
3495;"DPMD KAB SIDOARJO";3015011300008695;2020BB12ID062767;2020BB12091000000000000000062767;Berhasil;R
3496;"DPMD KAB SIDOARJO";3015011300008696;2020BB12ID062768;2020BB12091000000000000000062768;Berhasil;R
3497;"DPMD KAB SIDOARJO";3015011300008697;2020BB12ID062769;2020BB12091000000000000000062769;Berhasil;R
3498;"DPMD KAB SIDOARJO";3015011300008698;2020BB12ID062770;2020BB12091000000000000000062770;Berhasil;R
3499;"DPMD KAB SIDOARJO";3015011300008699;2020BB12ID062771;2020BB12091000000000000000062771;Berhasil;R
3500;"DPMD KAB SIDOARJO";301501130000869A;2020BB12ID062772;2020BB12091000000000000000062772;Berhasil;R
3501;"DPMD KAB SIDOARJO";301501130000869B;2020BB12ID062773;2020BB12091000000000000000062773;Berhasil;R
3502;"DPMD KAB SIDOARJO";301501130000869C;2020BB12ID062774;2020BB12091000000000000000062774;Berhasil;R
3503;"DPMD KAB SIDOARJO";301501130000869D;2020BB12ID062775;2020BB12091000000000000000062775;Berhasil;R
3504;"DPMD KAB SIDOARJO";301501130000869E;2020BB12ID062776;2020BB12091000000000000000062776;Berhasil;R
3505;"DPMD KAB SIDOARJO";301501130000869F;2020BB12ID062777;2020BB12091000000000000000062777;Berhasil;R
3506;"DPMD KAB SIDOARJO";30150113000086A0;2020BB12ID062778;2020BB12091000000000000000062778;Berhasil;R
3507;"DPMD KAB SIDOARJO";30150113000086A2;2020BB12ID062780;2020BB12091000000000000000062780;Berhasil;R
3508;"DPMD KAB SIDOARJO";30150113000086A3;2020BB12ID062781;2020BB12091000000000000000062781;Berhasil;R
3509;"DPMD KAB SIDOARJO";30150113000086A4;2020BB12ID062782;2020BB12091000000000000000062782;Berhasil;R
3510;"DPMD KAB SIDOARJO";30150113000086A5;2020BB12ID062783;2020BB12091000000000000000062783;Berhasil;R
3511;"DPMD KAB SIDOARJO";30150113000086A6;2020BB12ID062784;2020BB12091000000000000000062784;Berhasil;R
3512;"DPMD KAB SIDOARJO";30150113000086A7;2020BB12ID062785;2020BB12091000000000000000062785;Berhasil;R
3513;"DPMD KAB SIDOARJO";30150113000086A8;2020BB12ID062786;2020BB12091000000000000000062786;Berhasil;R
3514;"DPMD KAB SIDOARJO";30150113000086A9;2020BB12ID062787;2020BB12091000000000000000062787;Berhasil;R
3515;"DPMD KAB SIDOARJO";30150113000086AA;2020BB12ID062788;2020BB12091000000000000000062788;Berhasil;R
3516;"DPMD KAB SIDOARJO";30150113000086AB;2020BB12ID062789;2020BB12091000000000000000062789;Berhasil;R
3517;"DPMD KAB SIDOARJO";30150113000086AC;2020BB12ID062790;2020BB12091000000000000000062790;Berhasil;R
3518;"DPMD KAB SIDOARJO";30150113000086AD;2020BB12ID062791;2020BB12091000000000000000062791;Berhasil;R
3519;"DPMD KAB SIDOARJO";30150113000086AE;2020BB12ID062792;2020BB12091000000000000000062792;Berhasil;R
3520;"DPMD KAB SIDOARJO";30150113000086AF;2020BB12ID062793;2020BB12091000000000000000062793;Berhasil;R
3521;"DPMD KAB SIDOARJO";30150113000086B0;2020BB12ID062794;2020BB12091000000000000000062794;Berhasil;R
3522;"DPMD KAB SIDOARJO";30150113000086B1;2020BB12ID062795;2020BB12091000000000000000062795;Berhasil;R
3523;"DPMD KAB SIDOARJO";30150113000086B2;2020BB12ID062796;2020BB12091000000000000000062796;Berhasil;R
3524;"DPMD KAB SIDOARJO";30150113000086B3;2020BB12ID062797;2020BB12091000000000000000062797;Berhasil;R
3525;"DPMD KAB SIDOARJO";30150113000086B4;2020BB12ID062798;2020BB12091000000000000000062798;Berhasil;R
3526;"DPMD KAB SIDOARJO";30150113000086B5;2020BB12ID062799;2020BB12091000000000000000062799;Berhasil;R
3527;"DPMD KAB SIDOARJO";30150113000086B6;2020BB12ID062800;2020BB12091000000000000000062800;Berhasil;R
3528;"DPMD KAB SIDOARJO";30150113000086B7;2020BB12ID062801;2020BB12091000000000000000062801;Berhasil;R
3529;"DPMD KAB SIDOARJO";30150113000086B8;2020BB12ID062802;2020BB12091000000000000000062802;Berhasil;R
3530;"DPMD KAB SIDOARJO";30150113000086B9;2020BB12ID062803;2020BB12091000000000000000062803;Berhasil;R
3531;"DPMD KAB SIDOARJO";30150113000086BA;2020BB12ID062804;2020BB12091000000000000000062804;Berhasil;R
3532;"DPMD KAB SIDOARJO";30150113000086BB;2020BB12ID062805;2020BB12091000000000000000062805;Berhasil;R
3533;"DPMD KAB SIDOARJO";30150113000086BC;2020BB12ID062806;2020BB12091000000000000000062806;Berhasil;R
3534;"DPMD KAB SIDOARJO";30150113000086BD;2020BB12ID062807;2020BB12091000000000000000062807;Berhasil;R
3535;"DPMD KAB SIDOARJO";30150113000086BE;2020BB12ID062808;2020BB12091000000000000000062808;Berhasil;R
3536;"DPMD KAB SIDOARJO";30150113000086BF;2020BB12ID062809;2020BB12091000000000000000062809;Berhasil;R
3537;"DPMD KAB SIDOARJO";30150113000086C0;2020BB12ID062810;2020BB12091000000000000000062810;Berhasil;R
3538;"DPMD KAB SIDOARJO";30150113000086C1;2020BB12ID062811;2020BB12091000000000000000062811;Berhasil;R
3539;"DPMD KAB SIDOARJO";30150113000086C2;2020BB12ID062812;2020BB12091000000000000000062812;Berhasil;R
3540;"DPMD KAB SIDOARJO";30150113000086C3;2020BB12ID062813;2020BB12091000000000000000062813;Berhasil;R
3541;"DPMD KAB SIDOARJO";30150113000086C4;2020BB12ID062814;2020BB12091000000000000000062814;Berhasil;R
3542;"KORLANTAS POLRI";30150113000086C5;2020BB12ID062049;2020BB12290900000000000000062049;Berhasil;R
3543;"KORLANTAS POLRI";30150113000086C6;2020BB12ID062050;2020BB12290900000000000000062050;Berhasil;R
3544;"KORLANTAS POLRI";30150113000086C7;2020BB12ID062051;2020BB12290900000000000000062051;Berhasil;R
3545;"KORLANTAS POLRI";30150113000086C8;2020BB12ID062052;2020BB12290900000000000000062052;Berhasil;R
3546;"KORLANTAS POLRI";30150113000086C9;2020BB12ID062053;2020BB12290900000000000000062053;Berhasil;R
3547;"KORLANTAS POLRI";30150113000086CA;2020BB12ID062054;2020BB12290900000000000000062054;Berhasil;R
3548;"KORLANTAS POLRI";30150113000086CB;2020BB12ID062055;2020BB12290900000000000000062055;Berhasil;R
3549;"KORLANTAS POLRI";30150113000086CC;2020BB12ID062056;2020BB12290900000000000000062056;Berhasil;R
3550;"KORLANTAS POLRI";30150113000086CD;2020BB12ID062057;2020BB12290900000000000000062057;Berhasil;R
3551;"KORLANTAS POLRI";30150113000086CE;2020BB12ID062058;2020BB12290900000000000000062058;Berhasil;R
3552;"KORLANTAS POLRI";30150113000086CF;2020BB12ID062059;2020BB12290900000000000000062059;Berhasil;R
3553;"KORLANTAS POLRI";30150113000086D0;2020BB12ID062060;2020BB12290900000000000000062060;Berhasil;R
3554;"KORLANTAS POLRI";30150113000086D1;2020BB12ID062061;2020BB12290900000000000000062061;Berhasil;R
3555;"KORLANTAS POLRI";30150113000086D2;2020BB12ID062062;2020BB12290900000000000000062062;Berhasil;R
3556;"KORLANTAS POLRI";30150113000086D3;2020BB12ID062063;2020BB12290900000000000000062063;Berhasil;R
3557;"KORLANTAS POLRI";30150113000086D4;2020BB12ID062064;2020BB12290900000000000000062064;Berhasil;R
3558;"KORLANTAS POLRI";30150113000086D5;2020BB12ID062065;2020BB12290900000000000000062065;Berhasil;R
3559;"KORLANTAS POLRI";30150113000086D6;2020BB12ID062066;2020BB12290900000000000000062066;Berhasil;R
3560;"KORLANTAS POLRI";30150113000086D7;2020BB12ID062067;2020BB12290900000000000000062067;Berhasil;R
3561;"KORLANTAS POLRI";30150113000086D8;2020BB12ID062068;2020BB12290900000000000000062068;Berhasil;R
3562;"KORLANTAS POLRI";30150113000086D9;2020BB12ID062069;2020BB12290900000000000000062069;Berhasil;R
3563;"KORLANTAS POLRI";30150113000086DA;2020BB12ID062070;2020BB12290900000000000000062070;Berhasil;R
3564;"KORLANTAS POLRI";30150113000086DB;2020BB12ID062071;2020BB12290900000000000000062071;Berhasil;R
3565;"KORLANTAS POLRI";30150113000086DC;2020BB12ID062072;2020BB12290900000000000000062072;Berhasil;R
3566;"KORLANTAS POLRI";30150113000086DD;2020BB12ID062073;2020BB12290900000000000000062073;Berhasil;R
3567;"KORLANTAS POLRI";30150113000086DE;2020BB12ID062074;2020BB12290900000000000000062074;Berhasil;R
3568;"KORLANTAS POLRI";30150113000086DF;2020BB12ID062075;2020BB12290900000000000000062075;Berhasil;R
3569;"KORLANTAS POLRI";30150113000086E0;2020BB12ID062076;2020BB12290900000000000000062076;Berhasil;R
3570;"KORLANTAS POLRI";30150113000086E1;2020BB12ID062077;2020BB12290900000000000000062077;Berhasil;R
3571;"KORLANTAS POLRI";30150113000086E2;2020BB12ID062078;2020BB12290900000000000000062078;Berhasil;R
3572;"KORLANTAS POLRI";30150113000086E3;2020BB12ID062079;2020BB12290900000000000000062079;Berhasil;R
3573;"KORLANTAS POLRI";30150113000086E4;2020BB12ID062080;2020BB12290900000000000000062080;Berhasil;R
3574;"KORLANTAS POLRI";30150113000086E5;2020BB12ID062081;2020BB12290900000000000000062081;Berhasil;R
3575;"KORLANTAS POLRI";30150113000086E6;2020BB12ID062082;2020BB12290900000000000000062082;Berhasil;R
3576;"KORLANTAS POLRI";30150113000086E7;2020BB12ID062083;2020BB12290900000000000000062083;Berhasil;R
3577;"KORLANTAS POLRI";30150113000086E8;2020BB12ID062084;2020BB12290900000000000000062084;Berhasil;R
3578;"KORLANTAS POLRI";30150113000086E9;2020BB12ID062085;2020BB12290900000000000000062085;Berhasil;R
3579;"KORLANTAS POLRI";30150113000086EA;2020BB12ID062086;2020BB12290900000000000000062086;Berhasil;R
3580;"KORLANTAS POLRI";30150113000086EB;2020BB12ID062087;2020BB12290900000000000000062087;Berhasil;R
3581;"KORLANTAS POLRI";30150113000086EC;2020BB12ID062088;2020BB12290900000000000000062088;Berhasil;R
3582;"KORLANTAS POLRI";30150113000086ED;2020BB12ID062089;2020BB12290900000000000000062089;Berhasil;R
3583;"KORLANTAS POLRI";30150113000086EE;2020BB12ID062090;2020BB12290900000000000000062090;Berhasil;R
3584;"KORLANTAS POLRI";30150113000086EF;2020BB12ID062091;2020BB12290900000000000000062091;Berhasil;R
3585;"KORLANTAS POLRI";30150113000086F0;2020BB12ID062092;2020BB12290900000000000000062092;Berhasil;R
3586;"KORLANTAS POLRI";30150113000086F1;2020BB12ID062093;2020BB12290900000000000000062093;Berhasil;R
3587;"KORLANTAS POLRI";30150113000086F2;2020BB12ID062094;2020BB12290900000000000000062094;Berhasil;R
3588;"KORLANTAS POLRI";30150113000086F3;2020BB12ID062095;2020BB12290900000000000000062095;Berhasil;R
3589;"KORLANTAS POLRI";30150113000086F4;2020BB12ID062096;2020BB12290900000000000000062096;Berhasil;R
3590;"KORLANTAS POLRI";30150113000086F5;2020BB12ID062097;2020BB12290900000000000000062097;Berhasil;R
3591;"KORLANTAS POLRI";30150113000086F6;2020BB12ID062098;2020BB12290900000000000000062098;Berhasil;R
3592;"KORLANTAS POLRI";30150113000086F7;2020BB12ID062099;2020BB12290900000000000000062099;Berhasil;R
3593;"KORLANTAS POLRI";30150113000086F8;2020BB12ID062100;2020BB12290900000000000000062100;Berhasil;R
3594;"KORLANTAS POLRI";30150113000086F9;2020BB12ID062101;2020BB12290900000000000000062101;Berhasil;R
3595;"KORLANTAS POLRI";30150113000086FA;2020BB12ID062102;2020BB12290900000000000000062102;Berhasil;R
3596;"KORLANTAS POLRI";30150113000086FB;2020BB12ID062103;2020BB12290900000000000000062103;Berhasil;R
3597;"KORLANTAS POLRI";30150113000086FC;2020BB12ID062104;2020BB12290900000000000000062104;Berhasil;R
3598;"KORLANTAS POLRI";30150113000086FD;2020BB12ID062105;2020BB12290900000000000000062105;Berhasil;R
3599;"KORLANTAS POLRI";30150113000086FE;2020BB12ID062106;2020BB12290900000000000000062106;Berhasil;R
3600;"KORLANTAS POLRI";30150113000086FF;2020BB12ID062107;2020BB12290900000000000000062107;Berhasil;R
3601;"KORLANTAS POLRI";3015011300008700;2020BB12ID062108;2020BB12290900000000000000062108;Berhasil;R
3602;"KORLANTAS POLRI";3015011300008701;2020BB12ID062109;2020BB12290900000000000000062109;Berhasil;R
3603;"KORLANTAS POLRI";3015011300008702;2020BB12ID062110;2020BB12290900000000000000062110;Berhasil;R
3604;"KORLANTAS POLRI";3015011300008703;2020BB12ID062111;2020BB12290900000000000000062111;Berhasil;R
3605;"KORLANTAS POLRI";3015011300008704;2020BB12ID062112;2020BB12290900000000000000062112;Berhasil;R
3606;"KORLANTAS POLRI";3015011300008705;2020BB12ID062113;2020BB12290900000000000000062113;Berhasil;R
3607;"KORLANTAS POLRI";3015011300008706;2020BB12ID062114;2020BB12290900000000000000062114;Berhasil;R
3608;"KORLANTAS POLRI";3015011300008707;2020BB12ID062115;2020BB12290900000000000000062115;Berhasil;R
3609;"KORLANTAS POLRI";3015011300008708;2020BB12ID062116;2020BB12290900000000000000062116;Berhasil;R
3610;"KORLANTAS POLRI";3015011300008709;2020BB12ID062117;2020BB12290900000000000000062117;Berhasil;R
3611;"KORLANTAS POLRI";301501130000870A;2020BB12ID062118;2020BB12290900000000000000062118;Berhasil;R
3612;"KORLANTAS POLRI";301501130000870B;2020BB12ID062119;2020BB12290900000000000000062119;Berhasil;R
3613;"KORLANTAS POLRI";301501130000870C;2020BB12ID062120;2020BB12290900000000000000062120;Berhasil;R
3614;"KORLANTAS POLRI";301501130000870D;2020BB12ID062121;2020BB12290900000000000000062121;Berhasil;R
3615;"KORLANTAS POLRI";301501130000870E;2020BB12ID062122;2020BB12290900000000000000062122;Berhasil;R
3616;"KORLANTAS POLRI";301501130000870F;2020BB12ID062123;2020BB12290900000000000000062123;Berhasil;R
3617;"KORLANTAS POLRI";3015011300008710;2020BB12ID062124;2020BB12290900000000000000062124;Berhasil;R
3618;"KORLANTAS POLRI";3015011300008711;2020BB12ID062125;2020BB12290900000000000000062125;Berhasil;R
3619;"KORLANTAS POLRI";3015011300008712;2020BB12ID062126;2020BB12290900000000000000062126;Berhasil;R
3620;"KORLANTAS POLRI";3015011300008713;2020BB12ID062127;2020BB12290900000000000000062127;Berhasil;R
3621;"KORLANTAS POLRI";3015011300008714;2020BB12ID062299;2020BB12290900000000000000062299;Berhasil;R
3622;"KORLANTAS POLRI";3015011300008715;2020BB12ID062129;2020BB12290900000000000000062129;Berhasil;R
3623;"KORLANTAS POLRI";3015011300008716;2020BB12ID062130;2020BB12290900000000000000062130;Berhasil;R
3624;"KORLANTAS POLRI";3015011300008717;2020BB12ID062131;2020BB12290900000000000000062131;Berhasil;R
3625;"KORLANTAS POLRI";3015011300008718;2020BB12ID062132;2020BB12290900000000000000062132;Berhasil;R
3626;"KORLANTAS POLRI";3015011300008719;2020BB12ID062133;2020BB12290900000000000000062133;Berhasil;R
3627;"KORLANTAS POLRI";301501130000871A;2020BB12ID062134;2020BB12290900000000000000062134;Berhasil;R
3628;"KORLANTAS POLRI";301501130000871B;2020BB12ID062135;2020BB12290900000000000000062135;Berhasil;R
3629;"KORLANTAS POLRI";301501130000871C;2020BB12ID062136;2020BB12290900000000000000062136;Berhasil;R
3630;"KORLANTAS POLRI";301501130000871D;2020BB12ID062137;2020BB12290900000000000000062137;Berhasil;R
3631;"KORLANTAS POLRI";301501130000871E;2020BB12ID062138;2020BB12290900000000000000062138;Berhasil;R
3632;"KORLANTAS POLRI";301501130000871F;2020BB12ID062139;2020BB12290900000000000000062139;Berhasil;R
3633;"KORLANTAS POLRI";3015011300008720;2020BB12ID062140;2020BB12290900000000000000062140;Berhasil;R
3634;"KORLANTAS POLRI";3015011300008721;2020BB12ID062141;2020BB12290900000000000000062141;Berhasil;R
3635;"KORLANTAS POLRI";3015011300008722;2020BB12ID062142;2020BB12290900000000000000062142;Berhasil;R
3636;"KORLANTAS POLRI";3015011300008723;2020BB12ID062143;2020BB12290900000000000000062143;Berhasil;R
